db_row,date,weekday,slot,node_name,winner,legacy_people,battle_count,unified_or_constraint,banquet,tax_days,holding_days,release_date,calculation_status
282,2026-05-14,木,1B,リンチ農場廃墟,一DEFlANCE,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
282,2026-05-14,木,1C,ブレディー砦,Kopitiam,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
282,2026-05-14,木,1D,エントの森,SERENITY,,,-,宴会,6,#N/A,#N/A,pending_or_error
282,2026-05-14,木,1E,クリオ村,Maverickz,,,-,-,#N/A,#N/A,#N/A,pending_or_error
283,2026-05-15,金,3A,アグリス祭壇,・殺戮・,,,,宴会,#N/A,#N/A,#N/A,pending_or_error
283,2026-05-15,金,2A,ナーガ抽出場,UnityJP,,,-,-,#N/A,#N/A,#N/A,pending_or_error
283,2026-05-15,金,2B,オークキャンプ,TRAITORs,,,-,-,5,#N/A,#N/A,pending_or_error
283,2026-05-15,金,1A,北部採石場,ーEspoirー,,,-,-,#N/A,6,2026-05-21,pending_or_error
283,2026-05-15,金,1B,ハーピーの絶壁,シェイド,,,統一,-,5,#N/A,#N/A,pending_or_error
283,2026-05-15,金,1C,ブリの森,ーリベリオンー,,,-,-,4,2,2026-05-17,resolved
283,2026-05-15,金,1D,マンシャの森の奥,FLORISTS,,,-,宴会,#N/A,3,2026-05-18,pending_or_error
283,2026-05-15,金,1E,廃鉄鉱山採掘場,微笑Party,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
285,2026-05-17,日,3A,デルニール農場,沙漠黑鷹,,,,宴会,0,7,2026-05-24,resolved
285,2026-05-17,日,2A,略奪の森,AlmaVivaJP,,,-,-,0,7,2026-05-24,resolved
285,2026-05-17,日,2B,忘却の地,Döraêmön,,,統一,-,2,7,2026-05-24,resolved
285,2026-05-17,日,1A,ナーガ沼地,亗Luxúria亗,,,-,-,0,7,2026-05-24,resolved
285,2026-05-17,日,1B,旧ダンデリオン,ーリベリオンー,,,-,-,6,7,2026-05-24,resolved
285,2026-05-17,日,1C,捨てられた地,一惡人谷一,,,統一,宴会,0,7,2026-05-24,resolved
285,2026-05-17,日,1D,ベア川下流,義勇,,,-,宴会,0,7,2026-05-24,resolved
285,2026-05-17,日,1E,アルティノ入り口,Restart,,,-,-,0,7,2026-05-24,resolved
286,2026-05-18,月,3A,ルツム族駐屯地,PONYTAIL,,,,宴会,0,3,2026-05-21,resolved
286,2026-05-18,月,3B,アト農場,雪狼族,,,,宴会,0,7,2026-05-25,resolved
286,2026-05-18,月,2A,ベリア農場地帯,MystSA,,,統一,-,0,7,2026-05-25,resolved
286,2026-05-18,月,2B,ギュントの丘,黒の太陽,,,-,-,0,7,2026-05-25,resolved
286,2026-05-18,月,2C,高原地帯,Döraêmön,,,-,-,0,7,2026-05-25,resolved
286,2026-05-18,月,1A,隠遁の森,RëBîrth,,,-,-,0,7,2026-05-25,resolved
286,2026-05-18,月,1B,エワズの丘,βυsнỉȉdo家族,,,統一,-,3,7,2026-05-25,resolved
286,2026-05-18,月,1C,廃城跡入り口,xAEGISx,,,-,宴会,4,6,2026-05-24,resolved
286,2026-05-18,月,1D,カイア渡し場,FLORISTS,,,-,-,3,7,2026-05-25,resolved
286,2026-05-18,月,1E,カズラ農場,Revenant,,,-,-,0,6,2026-05-24,resolved
289,2026-05-21,木,3A,北部大農場,PONYTAIL,,,,-,#N/A,#N/A,#N/A,pending_or_error
289,2026-05-21,木,2A,トロル防御基地,PhoenixJP,,,-,-,3,#N/A,#N/A,pending_or_error
289,2026-05-21,木,2B,隠された修道院,氣噗噗讓玻璃心碎一地,,,-,-,#N/A,4,2026-05-25,pending_or_error
289,2026-05-21,木,2C,マルニの第2実験場,微笑Party,,,,,#N/A,#N/A,#N/A,pending_or_error
289,2026-05-21,木,1A,アグリス平原,ーEspoirー,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
289,2026-05-21,木,1B,リンチ農場廃墟,低調時尚,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
289,2026-05-21,木,1C,ブレディー砦,Kopitiam,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
289,2026-05-21,木,1D,エントの森,Elemento,,,統一,-,#N/A,1,2026-05-22,pending_or_error
289,2026-05-21,木,1E,クリオ村,ーArchー,,,-,-,#N/A,4,2026-05-25,pending_or_error
290,2026-05-22,金,3A,アグリス祭壇,・殺戮・,,,,-,#N/A,#N/A,#N/A,pending_or_error
290,2026-05-22,金,2A,ナーガ抽出場,UnityJP,,,-,-,#N/A,3,2026-05-25,pending_or_error
290,2026-05-22,金,2B,オークキャンプ,TRAITORs,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
290,2026-05-22,金,1A,北部採石場,月下の集い,,,-,宴会,1,#N/A,#N/A,pending_or_error
290,2026-05-22,金,1B,ハーピーの絶壁,シェイド,,,-,-,#N/A,6,2026-05-28,pending_or_error
290,2026-05-22,金,1C,ブリの森,Elemento,,,統一,-,5,#N/A,#N/A,pending_or_error
290,2026-05-22,金,1D,マンシャの森の奥,Maverickz,,,統一,-,4,#N/A,#N/A,pending_or_error
290,2026-05-22,金,1E,廃鉄鉱山採掘場,柿一門,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
292,2026-05-24,日,3A,デルニール農場,沙漠黑鷹,,,,-,0,7,2026-05-31,resolved
292,2026-05-24,日,2A,略奪の森,AlmaVivaJP,,,-,宴会,0,7,2026-05-31,resolved
292,2026-05-24,日,2B,忘却の地,VainqueurJP,,,-,宴会,0,5,2026-05-29,resolved
292,2026-05-24,日,1A,ナーガ沼地,亗Luxúria亗,,,-,宴会,0,7,2026-05-31,resolved
292,2026-05-24,日,1B,旧ダンデリオン,xAEGISx,,,-,-,0,7,2026-05-31,resolved
292,2026-05-24,日,1C,捨てられた地,一惡人谷一,,,-,-,0,7,2026-05-31,resolved
292,2026-05-24,日,1D,ベア川下流,オアシスステップ,,,統一,-,0,7,2026-05-31,resolved
292,2026-05-24,日,1E,アルティノ入り口,Revenant,,,統一,-,0,7,2026-05-31,resolved
293,2026-05-25,月,3A,ルツム族駐屯地,常悪魔遇到手猫,,,,-,4,7,2026-06-01,resolved
293,2026-05-25,月,3B,アト農場,雪狼族,,,,-,0,7,2026-06-01,resolved
293,2026-05-25,月,2A,ベリア農場地帯,氣噗噗讓玻璃心碎一地,,,-,-,0,7,2026-06-01,resolved
293,2026-05-25,月,2B,ギュントの丘,UnityJP,,,-,-,0,7,2026-06-01,resolved
293,2026-05-25,月,2C,高原地帯,Döraêmön,,,-,宴会,0,7,2026-06-01,resolved
293,2026-05-25,月,1A,隠遁の森,義勇,,,-,宴会,0,4,2026-05-29,resolved
293,2026-05-25,月,1B,エワズの丘,FLORISTS,,,-,-,0,4,2026-05-29,resolved
293,2026-05-25,月,1C,廃城跡入り口,Иouver,,,統一,-,1,7,2026-06-01,resolved
293,2026-05-25,月,1D,カイア渡し場,ーArchー,,,-,宴会,0,3,2026-05-28,resolved
293,2026-05-25,月,1E,カズラ農場,MÏRÃGË,,,統一,-,1,7,2026-06-01,resolved
296,2026-05-28,木,3A,北部大農場,PONYTAIL,,,,宴会,#N/A,#N/A,#N/A,pending_or_error
296,2026-05-28,木,2A,トロル防御基地,シェイド,,,統一,-,#N/A,4,2026-06-01,pending_or_error
296,2026-05-28,木,2B,隠された修道院,PokemonGo,,,-,宴会,3,#N/A,#N/A,pending_or_error
296,2026-05-28,木,2C,マルニの第2実験場,美孚冰室,,,-,-,#N/A,#N/A,#N/A,pending_or_error
296,2026-05-28,木,1A,アグリス平原,C0BRA,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
296,2026-05-28,木,1B,リンチ農場廃墟,低調時尚,,,-,-,#N/A,#N/A,#N/A,pending_or_error
296,2026-05-28,木,1C,ブレディー砦,Kopitiam,,,-,-,#N/A,#N/A,#N/A,pending_or_error
296,2026-05-28,木,1D,エントの森,Orzeca,,,-,-,6,#N/A,#N/A,pending_or_error
296,2026-05-28,木,1E,クリオ村,ーArchー,,,-,宴会,3,1,2026-05-29,resolved
297,2026-05-29,金,3A,アグリス祭壇,・殺戮・,,,,宴会,#N/A,#N/A,#N/A,pending_or_error
297,2026-05-29,金,2A,ナーガ抽出場,VainqueurJP,,,-,宴会,4,#N/A,#N/A,pending_or_error
297,2026-05-29,金,2B,オークキャンプ,PhoenixJP,,,-,-,#N/A,#N/A,#N/A,pending_or_error
297,2026-05-29,金,1A,北部採石場,義勇,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
297,2026-05-29,金,1B,ハーピーの絶壁,FLORISTS,,,統一,宴会,1,#N/A,#N/A,pending_or_error
297,2026-05-29,金,1C,ブリの森,ーリベリオンー,,,-,-,#N/A,3,2026-06-01,pending_or_error
297,2026-05-29,金,1D,マンシャの森の奥,ーArchー,,,-,-,#N/A,6,2026-06-04,pending_or_error
297,2026-05-29,金,1E,廃鉄鉱山採掘場,柿一門,,,-,-,#N/A,3,2026-06-01,pending_or_error
299,2026-05-31,日,3A,デルニール農場,沙漠黑鷹,,,,-,0,7,2026-06-07,resolved
299,2026-05-31,日,2A,略奪の森,AlmaVivaJP,,,-,-,0,7,2026-06-07,resolved
299,2026-05-31,日,2B,忘却の地,RaиkSS,,,-,-,2,1,2026-06-01,resolved
299,2026-05-31,日,1A,ナーガ沼地,亗Luxúria亗,,,統一,-,0,7,2026-06-07,resolved
299,2026-05-31,日,1B,旧ダンデリオン,xAEGISx,,,統一,-,0,4,2026-06-04,resolved
299,2026-05-31,日,1C,捨てられた地,一惡人谷一,,,-,宴会,0,7,2026-06-07,resolved
299,2026-05-31,日,1D,ベア川下流,Restart,,,-,-,0,1,2026-06-01,resolved
299,2026-05-31,日,1E,アルティノ入り口,Revenant,,,-,宴会,0,7,2026-06-07,resolved
300,2026-06-01,月,3A,ルツム族駐屯地,RaиkSS,,,,宴会,0,7,2026-06-08,resolved
300,2026-06-01,月,3B,アト農場,雪狼族,,,,,0,7,2026-06-08,resolved
300,2026-06-01,月,2A,ベリア農場地帯,氣噗噗讓玻璃心碎一地,,,-,-,0,7,2026-06-08,resolved
300,2026-06-01,月,2B,ギュントの丘,シェイド,,,-,宴会,0,7,2026-06-08,resolved
300,2026-06-01,月,2C,高原地帯,MystSA,,,-,-,0,7,2026-06-08,resolved
300,2026-06-01,月,1A,隠遁の森,柿一門,,,統一,-,3,3,2026-06-04,resolved
300,2026-06-01,月,1B,エワズの丘,βυsнỉȉdo家族,,,統一,宴会,3,7,2026-06-08,resolved
300,2026-06-01,月,1C,廃城跡入り口,ーリベリオンー,,,-,-,0,7,2026-06-08,resolved
300,2026-06-01,月,1D,カイア渡し場,ーEspoirー,,,-,-,4,7,2026-06-08,resolved
300,2026-06-01,月,1E,カズラ農場,Restart,,,-,宴会,0,7,2026-06-08,resolved
303,2026-06-04,木,3A,北部大農場,PONYTAIL,,,,-,#N/A,#N/A,#N/A,pending_or_error
303,2026-06-04,木,2A,トロル防御基地,黄昏のえりしおん,,,-,宴会,3,#N/A,#N/A,pending_or_error
303,2026-06-04,木,2B,隠された修道院,PokemonGo,,,-,-,#N/A,#N/A,#N/A,pending_or_error
303,2026-06-04,木,2C,マルニの第2実験場,Döraêmön,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
303,2026-06-04,木,1A,アグリス平原,柿一門,,,-,-,#N/A,#N/A,#N/A,pending_or_error
303,2026-06-04,木,1B,リンチ農場廃墟,xAEGISx,,,-,宴会,#N/A,3,2026-06-07,pending_or_error
303,2026-06-04,木,1C,ブレディー砦,Kopitiam,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
303,2026-06-04,木,1D,エントの森,Orzeca,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
303,2026-06-04,木,1E,クリオ村,ーArchー,,,統一,-,6,1,2026-06-05,resolved
304,2026-06-05,金,3A,アグリス祭壇,・殺戮・,,,,-,#N/A,#N/A,#N/A,pending_or_error
304,2026-06-05,金,2A,ナーガ抽出場,UnityJP,,,-,-,#N/A,3,2026-06-08,pending_or_error
304,2026-06-05,金,2B,オークキャンプ,PhoenixJP,,,-,-,#N/A,#N/A,#N/A,pending_or_error
304,2026-06-05,金,1A,北部採石場,義勇,,,-,-,#N/A,#N/A,#N/A,pending_or_error
304,2026-06-05,金,1B,ハーピーの絶壁,FLORISTS,,,-,-,#N/A,#N/A,#N/A,pending_or_error
304,2026-06-05,金,1C,ブリの森,ZirconiA,,,統一,宴会,4,#N/A,#N/A,pending_or_error
304,2026-06-05,金,1D,マンシャの森の奥,ーArchー,,,-,-,1,#N/A,#N/A,pending_or_error
304,2026-06-05,金,1E,廃鉄鉱山採掘場,Elemento,,,統一,-,4,#N/A,#N/A,pending_or_error
306,2026-06-07,日,3A,デルニール農場,沙漠黑鷹,,,,宴会,0,7,2026-06-14,resolved
306,2026-06-07,日,2A,略奪の森,xAEGISx,,,統一,-,0,7,2026-06-14,resolved
306,2026-06-07,日,2B,忘却の地,VainqueurJP,,,-,-,6,7,2026-06-14,resolved
306,2026-06-07,日,1A,ナーガ沼地,亗Luxúria亗,,,-,宴会,0,7,2026-06-14,resolved
306,2026-06-07,日,1B,旧ダンデリオン,黒の太陽,,,-,-,3,7,2026-06-14,resolved
306,2026-06-07,日,1C,捨てられた地,一惡人谷一,,,-,-,0,7,2026-06-14,resolved
306,2026-06-07,日,1D,ベア川下流,オアシスステップ,,,-,-,6,5,2026-06-12,resolved
306,2026-06-07,日,1E,アルティノ入り口,低調時尚,,,統一,-,0,7,2026-06-14,resolved
307,2026-06-08,月,3A,ルツム族駐屯地,RaиkSS,,,,-,0,7,2026-06-15,resolved
307,2026-06-08,月,3B,アト農場,雪狼族,,,,宴会,0,7,2026-06-15,resolved
307,2026-06-08,月,2A,ベリア農場地帯,UnityJP,,,-,宴会,0,7,2026-06-15,resolved
307,2026-06-08,月,2B,ギュントの丘,シェイド,,,-,-,0,7,2026-06-15,resolved
307,2026-06-08,月,2C,高原地帯,MystSA,,,統一,-,0,7,2026-06-15,resolved
307,2026-06-08,月,1A,隠遁の森,Revenant,,,-,-,4,3,2026-06-11,resolved
307,2026-06-08,月,1B,エワズの丘,βυsнỉȉdo家族,,,-,-,0,7,2026-06-15,resolved
307,2026-06-08,月,1C,廃城跡入り口,ーリベリオンー,,,統一,宴会,0,6,2026-06-14,resolved
307,2026-06-08,月,1D,カイア渡し場,ー麒麟ー,,,統一,-,0,7,2026-06-15,resolved
307,2026-06-08,月,1E,カズラ農場,Restart,,,-,-,0,4,2026-06-12,resolved
310,2026-06-11,木,3A,北部大農場,PONYTAIL,,,,宴会,#N/A,#N/A,#N/A,pending_or_error
310,2026-06-11,木,2A,トロル防御基地,黄昏のえりしおん,,,-,-,#N/A,#N/A,#N/A,pending_or_error
310,2026-06-11,木,2B,隠された修道院,PokemonGo,,,-,-,#N/A,#N/A,#N/A,pending_or_error
310,2026-06-11,木,2C,マルニの第2実験場,Döraêmön,,,-,-,#N/A,#N/A,#N/A,pending_or_error
310,2026-06-11,木,1A,アグリス平原,Revenant,,,-,-,#N/A,4,2026-06-15,pending_or_error
310,2026-06-11,木,1B,リンチ農場廃墟,Etërnîty,,,統一,-,4,#N/A,#N/A,pending_or_error
310,2026-06-11,木,1C,ブレディー砦,Kopitiam,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
310,2026-06-11,木,1D,エントの森,Orzeca,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
310,2026-06-11,木,1E,クリオ村,Maverickz,,,-,-,6,1,2026-06-12,resolved
311,2026-06-12,金,3A,アグリス祭壇,・殺戮・,,,,-,#N/A,#N/A,#N/A,pending_or_error
311,2026-06-12,金,2A,ナーガ抽出場,氣噗噗讓玻璃心碎一地,,,-,-,4,6,2026-06-18,resolved
311,2026-06-12,金,2B,オークキャンプ,PhoenixJP,,,-,宴会,#N/A,3,2026-06-15,pending_or_error
311,2026-06-12,金,1A,北部採石場,義勇,,,-,-,#N/A,2,2026-06-14,pending_or_error
311,2026-06-12,金,1B,ハーピーの絶壁,オアシスステップ,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
311,2026-06-12,金,1C,ブリの森,ZirconiA,,,-,-,#N/A,6,2026-06-18,pending_or_error
311,2026-06-12,金,1D,マンシャの森の奥,Maverickz,,,統一,宴会,#N/A,6,2026-06-18,pending_or_error
311,2026-06-12,金,1E,廃鉄鉱山採掘場,Restart,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
313,2026-06-14,日,3A,デルニール農場,沙漠黑鷹,,,,-,0,7,2026-06-21,resolved
313,2026-06-14,日,2A,略奪の森,TRAITORs,,,-,-,0,7,2026-06-21,resolved
313,2026-06-14,日,2B,忘却の地,VainqueurJP,,,-,宴会,0,7,2026-06-21,resolved
313,2026-06-14,日,1A,ナーガ沼地,亗Luxúria亗,,,-,-,0,7,2026-06-21,resolved
313,2026-06-14,日,1B,旧ダンデリオン,ーリベリオンー,,,-,宴会,0,1,2026-06-15,resolved
313,2026-06-14,日,1C,捨てられた地,一惡人谷一,,,-,-,0,7,2026-06-21,resolved
313,2026-06-14,日,1D,ベア川下流,義勇,,,統一,宴会,2,5,2026-06-19,resolved
313,2026-06-14,日,1E,アルティノ入り口,MÏRÃGË,,,-,-,0,7,2026-06-21,resolved
314,2026-06-15,月,3A,ルツム族駐屯地,RaиkSS,,,,-,0,3,2026-06-18,resolved
314,2026-06-15,月,3B,アト農場,雪狼族,,,,-,0,#N/A,#N/A,pending_or_error
314,2026-06-15,月,2A,ベリア農場地帯,UnityJP,,,-,-,0,#N/A,#N/A,pending_or_error
314,2026-06-15,月,2B,ギュントの丘,PhoenixJP,,,-,-,0,#N/A,#N/A,pending_or_error
314,2026-06-15,月,2C,高原地帯,MystSA,,,-,宴会,0,#N/A,#N/A,pending_or_error
314,2026-06-15,月,1A,隠遁の森,Revenant,,,-,-,4,6,2026-06-21,resolved
314,2026-06-15,月,1B,エワズの丘,ーリベリオンー,,,-,宴会,0,#N/A,#N/A,pending_or_error
314,2026-06-15,月,1C,廃城跡入り口,SERENITY,,,-,-,1,#N/A,#N/A,pending_or_error
314,2026-06-15,月,1D,カイア渡し場,FLORISTS,,,-,宴会,0,#N/A,#N/A,pending_or_error
314,2026-06-15,月,1E,カズラ農場,Elemento,,,統一,-,3,6,2026-06-21,resolved
317,2026-06-18,木,3A,北部大農場,RaиkSS,,,,-,#N/A,4,2026-06-22,pending_or_error
317,2026-06-18,木,2A,トロル防御基地,黄昏のえりしおん,,,-,-,#N/A,#N/A,#N/A,pending_or_error
317,2026-06-18,木,2B,隠された修道院,氣噗噗讓玻璃心碎一地,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
317,2026-06-18,木,2C,マルニの第2実験場,Döraêmön,,,-,-,#N/A,#N/A,#N/A,pending_or_error
317,2026-06-18,木,1A,アグリス平原,微笑Party,,,統一,宴会,3,#N/A,#N/A,pending_or_error
317,2026-06-18,木,1B,リンチ農場廃墟,ZirconiA,,,-,-,#N/A,4,2026-06-22,pending_or_error
317,2026-06-18,木,1C,ブレディー砦,Kopitiam,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
317,2026-06-18,木,1D,エントの森,Orzeca,,,-,-,#N/A,#N/A,#N/A,pending_or_error
317,2026-06-18,木,1E,クリオ村,Maverickz,,,-,-,6,1,2026-06-19,resolved
318,2026-06-19,金,3A,アグリス祭壇,・殺戮・,,,,宴会,#N/A,#N/A,#N/A,pending_or_error
318,2026-06-19,金,2A,ナーガ抽出場,Maverickz,,,統一,-,1,#N/A,#N/A,pending_or_error
318,2026-06-19,金,1A,北部採石場,義勇,,,統一,宴会,5,#N/A,#N/A,pending_or_error
318,2026-06-19,金,1B,ハーピーの絶壁,黒の太陽,,,-,-,#N/A,#N/A,#N/A,pending_or_error
318,2026-06-19,金,1C,ブリの森,柿一門,,,-,-,1,6,2026-06-25,resolved
318,2026-06-19,金,1D,マンシャの森の奥,ーArchー,,,-,-,1,3,2026-06-22,resolved
318,2026-06-19,金,1E,廃鉄鉱山採掘場,Restart,,,-,-,#N/A,#N/A,#N/A,pending_or_error
320,2026-06-21,日,3A,デルニール農場,沙漠黑鷹,,,,宴会,0,7,2026-06-28,resolved
320,2026-06-21,日,2B,忘却の地,TRAITORs,,,-,-,0,7,2026-06-28,resolved
320,2026-06-21,日,1A,ナーガ沼地,亗Luxúria亗,,,統一,-,0,7,2026-06-28,resolved
320,2026-06-21,日,1B,旧ダンデリオン,シェイド,,,統一,-,6,4,2026-06-25,resolved
320,2026-06-21,日,1C,捨てられた地,Elemento,,,統一,宴会,0,7,2026-06-28,resolved
320,2026-06-21,日,1D,ベア川下流,xAEGISx,,,-,-,2,5,2026-06-26,resolved
320,2026-06-21,日,1E,アルティノ入り口,Revenant,,,-,宴会,0,1,2026-06-22,resolved
321,2026-06-22,月,3A,ルツム族駐屯地,RaиkSS,,,,宴会,4,3,2026-06-25,resolved
321,2026-06-22,月,3B,アト農場,雪狼族,,,,宴会,#N/A,7,2026-06-29,pending_or_error
321,2026-06-22,月,2A,ベリア農場地帯,UnityJP,,,-,-,#N/A,7,2026-06-29,pending_or_error
321,2026-06-22,月,2B,ギュントの丘,ーArchー,,,-,-,#N/A,7,2026-06-29,pending_or_error
321,2026-06-22,月,2C,高原地帯,MystSA,,,-,-,#N/A,7,2026-06-29,pending_or_error
321,2026-06-22,月,1A,隠遁の森,Revenant,,,-,宴会,1,7,2026-06-29,resolved
321,2026-06-22,月,1B,エワズの丘,ムpocalypse,,,統一,-,#N/A,7,2026-06-29,pending_or_error
321,2026-06-22,月,1C,廃城跡入り口,ZirconiA,,,-,-,#N/A,7,2026-06-29,pending_or_error
321,2026-06-22,月,1D,カイア渡し場,FLORISTS,,,-,-,#N/A,7,2026-06-29,pending_or_error
321,2026-06-22,月,1E,カズラ農場,βυsнỉȉdo家族,,,-,宴会,1,7,2026-06-29,resolved
324,2026-06-25,木,3A,北部大農場,RaиkSS,,,,-,3,4,2026-06-29,resolved
324,2026-06-25,木,2A,トロル防御基地,シェイド,,,-,宴会,#N/A,4,2026-06-29,pending_or_error
324,2026-06-25,木,2B,隠された修道院,氣噗噗讓玻璃心碎一地,,,-,-,#N/A,#N/A,#N/A,pending_or_error
324,2026-06-25,木,2C,マルニの第2実験場,PhoenixJP,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
324,2026-06-25,木,1A,アグリス平原,柿一門,,,-,-,#N/A,#N/A,#N/A,pending_or_error
324,2026-06-25,木,1B,リンチ農場廃墟,一惡人谷一,,,-,-,3,#N/A,#N/A,pending_or_error
324,2026-06-25,木,1C,ブレディー砦,Kopitiam,,,-,-,#N/A,#N/A,#N/A,pending_or_error
324,2026-06-25,木,1D,エントの森,Orzeca,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
324,2026-06-25,木,1E,クリオ村,cobraXverse,,,統一,宴会,6,#N/A,#N/A,pending_or_error
325,2026-06-26,金,3A,アグリス祭壇,・殺戮・,,,,-,#N/A,#N/A,#N/A,pending_or_error
325,2026-06-26,金,2A,ナーガ抽出場,Döraêmön,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
325,2026-06-26,金,2B,オークキャンプ,美孚冰室,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
325,2026-06-26,金,1A,北部採石場,義勇,,,-,-,#N/A,6,2026-07-02,pending_or_error
325,2026-06-26,金,1B,ハーピーの絶壁,xAEGISx,,,-,宴会,#N/A,3,2026-06-29,pending_or_error
325,2026-06-26,金,1C,ブリの森,一SUN一,,,統一,-,1,#N/A,#N/A,pending_or_error
325,2026-06-26,金,1E,廃鉄鉱山採掘場,Restart,,,統一,-,#N/A,3,2026-06-29,pending_or_error
327,2026-06-28,日,3A,デルニール農場,沙漠黑鷹,,,,-,0,7,2026-07-05,resolved
327,2026-06-28,日,2A,略奪の森,VainqueurJP,,,-,-,0,7,2026-07-05,resolved
327,2026-06-28,日,2B,忘却の地,TRAITORs,,,-,-,0,5,2026-07-03,resolved
327,2026-06-28,日,1A,ナーガ沼地,亗Luxúria亗,,,-,-,0,7,2026-07-05,resolved
327,2026-06-28,日,1B,旧ダンデリオン,黒の太陽,,,-,-,3,7,2026-07-05,resolved
327,2026-06-28,日,1C,捨てられた地,Elemento,,,-,-,0,7,2026-07-05,resolved
327,2026-06-28,日,1D,ベア川下流,ー麒麟ー,,,統一,宴会,2,7,2026-07-05,resolved
327,2026-06-28,日,1E,アルティノ入り口,Maverickz,,,統一,-,6,7,2026-07-05,resolved
328,2026-06-29,月,3A,ルツム族駐屯地,RaиkSS,,,,-,4,3,2026-07-02,resolved
328,2026-06-29,月,3B,アト農場,雪狼族,,,,-,0,7,2026-07-06,resolved
328,2026-06-29,月,2A,ベリア農場地帯,UnityJP,,,-,-,0,3,2026-07-02,resolved
328,2026-06-29,月,2B,ギュントの丘,シェイド,,,-,宴会,0,7,2026-07-06,resolved
328,2026-06-29,月,2C,高原地帯,MystSA,,,-,-,0,7,2026-07-06,resolved
328,2026-06-29,月,1A,隠遁の森,黄昏のえりしおん,,,統一,-,0,4,2026-07-03,resolved
328,2026-06-29,月,1B,エワズの丘,ーリベリオンー,,,-,-,0,6,2026-07-05,resolved
328,2026-06-29,月,1C,廃城跡入り口,xAEGISx,,,統一,宴会,0,7,2026-07-06,resolved
328,2026-06-29,月,1D,カイア渡し場,FLORISTS,,,統一,-,0,7,2026-07-06,resolved
328,2026-06-29,月,1E,カズラ農場,Restart,,,-,-,0,7,2026-07-06,resolved
331,2026-07-02,木,3A,北部大農場,RaиkSS,,,,宴会,3,#N/A,#N/A,pending_or_error
331,2026-07-02,木,2A,トロル防御基地,UnityJP,,,-,-,3,1,2026-07-03,resolved
331,2026-07-02,木,2B,隠された修道院,義勇,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
331,2026-07-02,木,2C,マルニの第2実験場,PhoenixJP,,,-,-,#N/A,#N/A,#N/A,pending_or_error
331,2026-07-02,木,1A,アグリス平原,Revenant,,,-,-,#N/A,3,2026-07-05,pending_or_error
331,2026-07-02,木,1B,リンチ農場廃墟,一惡人谷一,,,統一,宴会,#N/A,#N/A,#N/A,pending_or_error
331,2026-07-02,木,1C,ブレディー砦,Kopitiam,,,-,-,#N/A,#N/A,#N/A,pending_or_error
331,2026-07-02,木,1D,エントの森,Orzeca,,,統一,-,#N/A,#N/A,#N/A,pending_or_error
331,2026-07-02,木,1E,クリオ村,ーArchー,,,-,-,#N/A,#N/A,#N/A,pending_or_error
332,2026-07-03,金,3A,アグリス祭壇,・殺戮・,,,,宴会,#N/A,#N/A,#N/A,pending_or_error
332,2026-07-03,金,2A,ナーガ抽出場,UnityJP,,,-,-,#N/A,#N/A,#N/A,pending_or_error
332,2026-07-03,金,2B,オークキャンプ,TRAITORs,,,-,宴会,#N/A,2,2026-07-05,pending_or_error
332,2026-07-03,金,1A,北部採石場,黄昏のえりしおん,,,-,-,1,#N/A,#N/A,pending_or_error
332,2026-07-03,金,1B,ハーピーの絶壁,オアシスステップ,,,統一,-,4,#N/A,#N/A,pending_or_error
332,2026-07-03,金,1C,ブリの森,一SUN一,,,-,宴会,#N/A,#N/A,#N/A,pending_or_error
332,2026-07-03,金,1D,マンシャの森の奥,cobraXverse,,,-,-,#N/A,#N/A,#N/A,pending_or_error
332,2026-07-03,金,1E,廃鉄鉱山採掘場,柿一門,,,-,宴会,4,#N/A,#N/A,pending_or_error
334,2026-07-05,日,3A,デルニール農場,沙漠黑鷹,,,,-,0,7,2026-07-12,resolved
334,2026-07-05,日,2A,略奪の森,海洋之心,,,-,-,0,7,2026-07-12,resolved
334,2026-07-05,日,2B,忘却の地,TRAITORs,,,-,宴会,2,5,2026-07-10,resolved
